"Latitude"	"Longitude"	"Elevation"	"Speed"	"Heading"	"Ax"	"Ay"	"Az"	"Yawrate"	"GentimeSec"	"ID"
42.28726	-83.72286	201.2	0	197.225	-0.11	-0.01	-0.16	-0.15	351278311.8	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.11	-0.01	-0.16	-0.15	351278311.9	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.11	-0.01	-0.16	-0.15	351278312	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.16	-0.13	351278312.1	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.16	-0.11	351278312.2	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.16	-0.11	351278312.3	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.16	-0.09	351278312.4	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.16	-0.09	351278312.5	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	-0.08	351278312.6	"ID1800291900381086308"
42.28726	-83.72286	201.2	0.02	197.225	0.01	-0.01	-0.14	-0.08	351278312.7	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.05	-0.01	-0.14	-0.06	351278312.8	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.05	-0.01	-0.14	-0.06	351278312.9	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	-0.05	351278313	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	-0.05	351278313.1	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.05	351278313.2	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.05	351278313.3	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.04	351278313.4	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.04	351278313.5	"ID1800291900381086308"
42.28726	-83.72286	201.2	0.02	197.225	0.09	-0.01	-0.14	-0.03	351278313.6	"ID1800291900381086308"
42.28726	-83.72286	201.2	0.04	197.225	0.09	-0.01	-0.14	-0.03	351278313.7	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.09	-0.01	-0.14	-0.03	351278313.8	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.09	-0.01	-0.14	-0.03	351278313.9	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	-0.02	351278314	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	-0.02	351278314.1	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.02	351278314.2	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	-0.02	351278314.3	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	-0.01	351278314.4	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	-0.01	351278314.5	"ID1800291900381086308"
42.28726	-83.72286	201.1	0.02	197.225	0.05	-0.01	-0.16	-0.01	351278314.6	"ID1800291900381086308"
42.28726	-83.72286	201.1	0.02	197.225	0.05	-0.01	-0.16	-0.01	351278314.7	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.09	-0.01	-0.14	-0.01	351278314.8	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.09	-0.01	-0.14	-0.01	351278314.9	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.01	-0.01	-0.14	-0.01	351278315	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.01	-0.01	-0.14	-0.01	351278315.1	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.03	-0.01	-0.14	0	351278315.2	"ID1800291900381086308"
42.28726	-83.72286	201.1	0	197.225	-0.03	-0.01	-0.14	0	351278315.3	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	0	351278315.4	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	0	351278315.5	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	0	351278315.6	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	0	351278315.7	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	0	351278315.8	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	0	351278315.9	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	0	351278316	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.01	-0.01	-0.14	0	351278316.1	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.07	-0.01	-0.14	0	351278316.2	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.07	-0.01	-0.14	0	351278316.3	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.03	-0.01	-0.14	0	351278316.4	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.03	-0.01	-0.14	0	351278316.5	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	0.01	-0.01	-0.14	0	351278316.6	"ID1800291900381086308"
42.28726	-83.72286	201.2	0.02	197.225	0.01	-0.01	-0.14	0	351278316.7	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	0	351278316.8	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	0	351278316.9	"ID1800291900381086308"
42.28726	-83.72286	201.2	0	197.225	-0.03	-0.01	-0.14	0	351278317	"ID1800291900381086308"
42.28726	-83.72286	201.3	0.02	197.225	0.05	-0.01	-0.14	0	351278317.1	"ID1800291900381086308"
42.28726	-83.72286	201.3	0	197.225	-0.05	-0.01	-0.14	0	351278317.2	"ID1800291900381086308"
42.28726	-83.72286	201.3	0	197.225	-0.05	-0.01	-0.14	0	351278317.3	"ID1800291900381086308"
42.28726	-83.72286	201.3	0	197.225	-0.07	-0.01	-0.14	0	351278317.4	"ID1800291900381086308"
42.28726	-83.72286	201.3	0	197.225	-0.07	-0.01	-0.14	0	351278317.5	"ID1800291900381086308"
42.28726	-83.72286	201.3	0.02	197.225	0.07	-0.01	-0.14	0	351278317.6	"ID1800291900381086308"
42.28726	-83.72286	201.3	0.02	197.225	0.07	-0.01	-0.14	0	351278317.7	"ID1800291900381086308"
42.28726	-83.72286	201.4	0	197.225	-0.07	-0.01	-0.14	0	351278317.8	"ID1800291900381086308"
42.28726	-83.72286	201.4	0	197.225	-0.07	-0.01	-0.14	0	351278317.9	"ID1800291900381086308"
42.28726	-83.72286	201.4	0.02	197.225	0.05	-0.01	-0.14	0	351278318	"ID1800291900381086308"
42.28726	-83.72286	201.4	0.02	197.225	0.05	-0.01	-0.14	0	351278318.1	"ID1800291900381086308"
42.28726	-83.72286	201.4	0	197.225	-0.09	-0.01	-0.14	0	351278318.2	"ID1800291900381086308"
42.28726	-83.72286	201.4	0	197.225	-0.09	-0.01	-0.14	0	351278318.3	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	0.01	-0.01	-0.14	0	351278318.4	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	0.01	-0.01	-0.14	0	351278318.5	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	-0.01	-0.01	-0.14	0	351278318.6	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	-0.01	-0.01	-0.14	0	351278318.7	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	-0.05	-0.01	-0.14	0	351278318.8	"ID1800291900381086308"
42.28726	-83.72286	201.5	0	197.225	-0.05	-0.01	-0.14	0	351278318.9	"ID1800291900381086308"
42.28726	-83.72286	201.6	0	197.225	0.01	-0.01	-0.14	0	351278319	"ID1800291900381086308"
42.28726	-83.72286	201.6	0	197.225	0.01	-0.01	-0.14	0	351278319.1	"ID1800291900381086308"
42.28726	-83.72286	201.6	0	197.225	-0.01	-0.01	-0.14	0	351278319.2	"ID1800291900381086308"
42.28726	-83.72286	201.6	0	197.225	-0.01	-0.01	-0.14	0	351278319.3	"ID1800291900381086308"
42.28726	-83.72286	201.7	0	197.225	-0.03	-0.01	-0.14	0	351278319.4	"ID1800291900381086308"
42.28726	-83.72286	201.7	0	197.225	-0.03	-0.01	-0.14	0	351278319.5	"ID1800291900381086308"
42.28726	-83.72286	201.7	0	197.225	-0.01	-0.01	-0.14	0	351278319.6	"ID1800291900381086308"
42.28726	-83.72286	201.7	0	197.225	-0.01	-0.01	-0.14	0	351278319.7	"ID1800291900381086308"
42.28726	-83.72286	201.8	0	197.225	-0.01	-0.01	-0.14	0	351278319.8	"ID1800291900381086308"
42.28726	-83.72286	201.8	0	197.225	-0.01	-0.01	-0.14	0	351278319.9	"ID1800291900381086308"
42.28726	-83.72286	201.8	0	197.225	-0.05	-0.01	-0.14	0	351278320	"ID1800291900381086308"
42.28726	-83.72286	201.8	0	197.225	-0.05	-0.01	-0.14	0	351278320.1	"ID1800291900381086308"
42.28726	-83.72286	201.9	0	197.225	-0.01	-0.01	-0.14	0	351278320.2	"ID1800291900381086308"
42.28726	-83.72286	201.9	0	197.225	-0.01	-0.01	-0.14	0	351278320.3	"ID1800291900381086308"
42.28726	-83.72286	201.9	0.02	197.225	0.07	-0.01	-0.14	0	351278320.4	"ID1800291900381086308"
42.28726	-83.72286	201.9	0.04	197.225	0.07	-0.01	-0.14	0	351278320.5	"ID1800291900381086308"
42.28726	-83.72286	201.9	0	197.225	-0.09	-0.01	-0.14	0	351278320.6	"ID1800291900381086308"
42.28726	-83.72286	201.9	0	197.225	-0.09	-0.01	-0.14	0	351278320.7	"ID1800291900381086308"
42.28726	-83.72286	202	0.04	197.225	0.09	-0.01	-0.14	0	351278320.8	"ID1800291900381086308"
42.28726	-83.72286	202	0.04	197.225	0.09	-0.01	-0.14	0	351278320.9	"ID1800291900381086308"
42.28726	-83.72286	202	0.04	197.225	0.07	-0.01	-0.14	0	351278321	"ID1800291900381086308"
42.28726	-83.72286	202	0.06	197.225	0.07	-0.01	-0.14	0	351278321.1	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.08	197.225	0.11	-0.01	-0.14	0	351278321.2	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.1	197.225	0.11	-0.01	-0.14	0	351278321.3	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.1	197.225	0.13	-0.01	-0.14	0	351278321.4	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.12	197.225	0.13	-0.01	-0.14	0	351278321.5	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.1	197.225	0.01	-0.01	-0.14	0	351278321.6	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.1	197.225	0.01	-0.01	-0.14	0	351278321.7	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.16	197.225	0.16	-0.01	-0.14	0	351278321.8	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.18	197.225	0.16	-0.01	-0.14	0	351278321.9	"ID1800291900381086308"
42.28726	-83.72286	202.1	0.2	197.225	0.16	-0.01	-0.14	0	351278322	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.24	197.225	0.24	-0.01	-0.14	0	351278322.1	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.28	197.225	0.28	-0.01	-0.14	0	351278322.2	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.3	197.225	0.28	-0.01	-0.14	0	351278322.3	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.4	197.225	0.47	-0.01	-0.14	0	351278322.4	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.46	197.225	0.47	-0.01	-0.14	0	351278322.5	"ID1800291900381086308"
42.28726	-83.72286	202.2	0.52	197.225	0.59	-0.01	-0.14	0	351278322.6	"ID1800291900381086308"
42.28726	-83.72287	202.2	0.6	197.225	0.59	-0.01	-0.14	0	351278322.7	"ID1800291900381086308"
42.28727	-83.72287	202.2	0.7	197.225	0.79	-0.01	-0.14	0	351278322.8	"ID1800291900381086308"
42.28727	-83.72287	202.2	0.8	197.225	0.79	-0.01	-0.14	0	351278322.9	"ID1800291900381086308"
42.28727	-83.72287	202.3	0.92	263.85	0.96	-0.01	-0.14	0	351278323	"ID1800291900381086308"
42.28727	-83.72287	202.3	1.04	263.85	0.96	-0.01	-0.14	0	351278323.1	"ID1800291900381086308"
42.28727	-83.72287	202.3	1.04	357.975	0.69	1.76	-0.14	105.06	351278323.2	"ID1800291900381086308"
42.28727	-83.72287	202.3	1.12	18.6375	0.69	1.76	-0.14	105.06	351278323.3	"ID1800291900381086308"
42.28727	-83.72288	202.3	1.22	223.225	0.84	0.32	0	16.47	351278323.4	"ID1800291900381086308"
42.28727	-83.72288	202.3	1.32	206.2375	0.84	0.32	0	16.47	351278323.5	"ID1800291900381086308"
42.28727	-83.72288	202.3	1.46	220.2125	1.04	0.16	0	7.26	351278323.6	"ID1800291900381086308"
42.28727	-83.72288	202.3	1.58	209.1875	1.04	0.16	0	7.26	351278323.7	"ID1800291900381086308"
42.28727	-83.72289	202.3	1.62	265.1625	0.88	0.77	0	29.26	351278323.8	"ID1800291900381086308"
42.28727	-83.72289	202.3	1.72	268.3125	0.88	0.77	0	29.26	351278323.9	"ID1800291900381086308"
42.28727	-83.72289	202.4	1.84	256.4125	1.02	0.61	0	20.67	351278324	"ID1800291900381086308"
42.28727	-83.72289	202.4	1.96	256.4125	1.02	0.61	0	20.67	351278324.1	"ID1800291900381086308"
42.28727	-83.72289	202.4	2.1	286.6125	1.21	1.19	0	35.24	351278324.2	"ID1800291900381086308"
42.28727	-83.72289	202.4	2.24	293.2375	1.21	1.19	0	35.24	351278324.3	"ID1800291900381086308"
42.28727	-83.7229	202.4	2.36	261.975	1.25	0.67	0	17.48	351278324.4	"ID1800291900381086308"
42.28727	-83.7229	202.4	2.5	260.6125	1.25	0.67	0	17.48	351278324.5	"ID1800291900381086308"
42.28726	-83.7229	202.4	2.6	243.1875	1.19	0.15	0	3.46	351278324.6	"ID1800291900381086308"
42.28726	-83.72291	202.4	2.74	238.225	1.19	0.15	0	3.46	351278324.7	"ID1800291900381086308"
42.28726	-83.72291	202.4	2.82	260.5375	1.17	0.53	0	11.65	351278324.8	"ID1800291900381086308"
42.28726	-83.72292	202.4	2.96	261.325	1.17	0.53	0	11.65	351278324.9	"ID1800291900381086308"
42.28726	-83.72292	202.4	3.06	263.3	1.13	0.59	0	11.75	351278325	"ID1800291900381086308"
42.28726	-83.72292	202.4	3.18	264.3875	1.13	0.59	0	11.75	351278325.1	"ID1800291900381086308"
42.28726	-83.72292	202.5	3.4	265.55	1.5	0.65	0	11.62	351278325.2	"ID1800291900381086308"
42.28726	-83.72293	202.5	3.58	266.7125	1.5	0.65	0	11.62	351278325.3	"ID1800291900381086308"
42.28726	-83.72294	202.4	3.62	271.7875	1.21	0.82	0	13.86	351278325.4	"ID1800291900381086308"
42.28726	-83.72294	202.4	3.76	273.8625	1.21	0.82	0	13.86	351278325.5	"ID1800291900381086308"
42.28726	-83.72295	202.5	3.9	270.5375	1.35	0.75	0	11.66	351278325.6	"ID1800291900381086308"
42.28726	-83.72295	202.5	4.06	271.525	1.35	0.75	0	11.66	351278325.7	"ID1800291900381086308"
42.28726	-83.72295	202.4	4.14	265.6625	1.23	0.49	0	7.35	351278325.8	"ID1800291900381086308"
42.28726	-83.72296	202.4	4.28	265.2	1.23	0.49	0	7.35	351278325.9	"ID1800291900381086308"
42.28726	-83.72297	202.4	4.42	272.4875	1.31	0.75	0	10.1	351278326	"ID1800291900381086308"
42.28726	-83.72297	202.4	4.56	273.7	1.31	0.75	0	10.1	351278326.1	"ID1800291900381086308"
42.28726	-83.72298	202.4	4.64	270.3	1.21	0.59	0	7.66	351278326.2	"ID1800291900381086308"
42.28726	-83.72298	202.4	4.78	270.55	1.21	0.59	0	7.66	351278326.3	"ID1800291900381086308"
42.28726	-83.72299	202.4	4.9	272.4	1.23	0.63	0	7.82	351278326.4	"ID1800291900381086308"
42.28726	-83.72299	202.4	5.04	273.025	1.23	0.63	0	7.82	351278326.5	"ID1800291900381086308"
42.28726	-83.723	202.4	5.04	269.8625	0.88	0.46	0	5.33	351278326.6	"ID1800291900381086308"
42.28726	-83.72301	202.4	5.14	269.675	0.88	0.46	0	5.33	351278326.7	"ID1800291900381086308"
42.28726	-83.72301	202.4	5.24	261.8375	0.94	-0.03	0	-0.2	351278326.8	"ID1800291900381086308"
42.28726	-83.72302	202.4	5.34	259.975	0.94	-0.03	0	-0.2	351278326.9	"ID1800291900381086308"
42.28726	-83.72302	202.4	5.44	258.1	0.94	-0.03	0	-0.2	351278327	"ID1800291900381086308"
42.28726	-83.72303	202.4	5.6	260.0375	1.12	-0.11	-0.16	-1.03	351278327.1	"ID1800291900381086308"
42.28726	-83.72304	202.3	5.76	262.5625	1.27	-0.07	-0.24	-0.51	351278327.2	"ID1800291900381086308"
42.28726	-83.72305	202.3	5.9	262.0625	1.27	-0.07	-0.24	-0.51	351278327.3	"ID1800291900381086308"
42.28726	-83.72305	202.3	5.9	265.8625	0.92	0.13	-0.18	1.35	351278327.4	"ID1800291900381086308"
42.28725	-83.72307	202.3	6.08	265.8625	0.9	0.13	-0.02	1.27	351278327.6	"ID1800291900381086308"
42.28725	-83.72308	202.3	6.18	266.125	0.9	0.13	-0.02	1.27	351278327.7	"ID1800291900381086308"
42.28725	-83.72308	202.3	6.24	262.2125	0.84	-0.13	-0.04	-0.97	351278327.8	"ID1800291900381086308"
42.28725	-83.72309	202.3	6.34	261.575	0.84	-0.13	-0.04	-0.97	351278327.9	"ID1800291900381086308"
42.28725	-83.7231	202.3	6.44	259.75	0.92	-0.28	-0.22	-2.45	351278328	"ID1800291900381086308"
42.28725	-83.72311	202.3	6.54	258.8125	0.92	-0.28	-0.22	-2.45	351278328.1	"ID1800291900381086308"
42.28725	-83.72311	202.3	6.56	262.5	0.73	-0.11	-0.36	-0.74	351278328.2	"ID1800291900381086308"
42.28725	-83.72312	202.3	6.64	262.5375	0.73	-0.11	-0.36	-0.74	351278328.3	"ID1800291900381086308"
42.28725	-83.72313	202.3	6.66	260.575	0.55	-0.22	-0.2	-1.76	351278328.4	"ID1800291900381086308"
42.28725	-83.72314	202.3	6.72	260.175	0.55	-0.22	-0.2	-1.76	351278328.5	"ID1800291900381086308"
42.28725	-83.72314	202.3	6.84	258	0.75	-0.38	-0.3	-3.11	351278328.6	"ID1800291900381086308"
42.28725	-83.72316	202.3	6.92	257.1875	0.75	-0.38	-0.3	-3.11	351278328.7	"ID1800291900381086308"
42.28724	-83.72317	202.3	7.08	259.85	1.04	-0.24	-0.42	-1.8	351278328.8	"ID1800291900381086308"
42.28724	-83.72318	202.3	7.2	259.7625	1.04	-0.24	-0.42	-1.8	351278328.9	"ID1800291900381086308"
42.28724	-83.72318	202.2	7.18	260.55	0.69	-0.17	-0.3	-1.15	351278329	"ID1800291900381086308"
42.28724	-83.72319	202.2	7.26	260.65	0.69	-0.17	-0.3	-1.15	351278329.1	"ID1800291900381086308"
42.28724	-83.7232	202.2	7.28	260.675	0.53	-0.13	-0.24	-0.87	351278329.2	"ID1800291900381086308"
42.28724	-83.72321	202.2	7.34	260.7625	0.53	-0.13	-0.24	-0.87	351278329.3	"ID1800291900381086308"
42.28724	-83.72321	202.2	7.34	262.3875	0.4	0.03	-0.22	0.28	351278329.4	"ID1800291900381086308"
42.28724	-83.72323	202.2	7.38	262.8125	0.4	0.03	-0.22	0.28	351278329.5	"ID1800291900381086308"
42.28724	-83.72324	202.2	7.56	260.9	0.82	-0.09	-0.12	-0.5	351278329.6	"ID1800291900381086308"
42.28724	-83.72324	202.2	7.64	260.8375	0.82	-0.09	-0.12	-0.5	351278329.7	"ID1800291900381086308"
42.28724	-83.72325	202.2	7.68	258.175	0.71	-0.28	-0.18	-2.04	351278329.8	"ID1800291900381086308"
42.28723	-83.72326	202.2	7.78	257.5375	0.71	-0.28	-0.18	-2.04	351278329.9	"ID1800291900381086308"
42.28723	-83.72327	202.2	7.88	260.6125	0.86	-0.09	-0.32	-0.49	351278330	"ID1800291900381086308"
42.28723	-83.72328	202.2	7.98	260.75	0.86	-0.09	-0.32	-0.49	351278330.1	"ID1800291900381086308"
42.28723	-83.72329	202.3	8	261.0625	0.69	-0.03	-0.18	-0.11	351278330.2	"ID1800291900381086308"
42.28723	-83.7233	202.3	8.08	261.25	0.69	-0.03	-0.18	-0.11	351278330.3	"ID1800291900381086308"
42.28723	-83.72331	202.4	8.06	259.5125	0.42	-0.15	-0.14	-0.95	351278330.4	"ID1800291900381086308"
42.28722	-83.72332	202.4	8.1	259.2875	0.42	-0.15	-0.14	-0.95	351278330.5	"ID1800291900381086308"
42.28722	-83.72333	202.4	8.18	255.8625	0.57	-0.44	-0.22	-3.01	351278330.6	"ID1800291900381086308"
42.28722	-83.72334	202.4	8.26	254.925	0.57	-0.44	-0.22	-3.01	351278330.7	"ID1800291900381086308"
42.28722	-83.72335	202.4	8.38	258.5	0.82	-0.2	-0.4	-1.28	351278330.8	"ID1800291900381086308"
42.28722	-83.72336	202.4	8.48	258.5125	0.82	-0.2	-0.4	-1.28	351278330.9	"ID1800291900381086308"
42.28722	-83.72337	202.4	8.44	263.6875	0.47	0.26	-0.26	1.93	351278331	"ID1800291900381086308"
42.28722	-83.72338	202.4	8.5	264.825	0.47	0.26	-0.26	1.93	351278331.1	"ID1800291900381086308"
42.28722	-83.72339	202.3	8.48	261.1625	0.24	0.07	0	0.51	351278331.2	"ID1800291900381086308"
42.28722	-83.7234	202.3	8.5	261.3125	0.24	0.07	0	0.51	351278331.3	"ID1800291900381086308"
42.28722	-83.72341	202.3	8.72	265.475	0.86	0.44	-0.1	2.99	351278331.4	"ID1800291900381086308"
42.28722	-83.72343	202.3	8.82	266.5	0.86	0.44	-0.1	2.99	351278331.5	"ID1800291900381086308"
42.28721	-83.72343	202.3	8.84	264.7625	0.71	0.36	0	2.43	351278331.6	"ID1800291900381086308"
42.28721	-83.72344	202.3	8.92	265.2375	0.71	0.36	0	2.43	351278331.7	"ID1800291900381086308"
42.28721	-83.72346	202.3	8.9	260.225	0.42	-0.09	0	-0.44	351278331.8	"ID1800291900381086308"
42.28721	-83.72346	202.3	8.94	259.525	0.42	-0.09	0	-0.44	351278331.9	"ID1800291900381086308"
42.28721	-83.72348	202.3	9	258.8125	0.42	-0.09	0	-0.44	351278332	"ID1800291900381086308"
42.2872	-83.7235	202.2	9.12	264	0.34	0.22	-0.06	1.51	351278332.2	"ID1800291900381086308"
42.2872	-83.72353	202.2	9.4	264.3	0.73	0.22	0	1.44	351278332.5	"ID1800291900381086308"
42.2872	-83.72355	202.1	9.42	265.1625	0.59	0.3	-0.02	1.91	351278332.6	"ID1800291900381086308"
42.2872	-83.72358	202.1	9.7	267.6	0.8	0.46	0	2.8	351278332.9	"ID1800291900381086308"
42.2872	-83.72359	202	9.66	263.8125	0.42	0.11	0	0.71	351278333	"ID1800291900381086308"
42.2872	-83.7236	202	9.7	263.5	0.42	0.11	0	0.71	351278333.1	"ID1800291900381086308"
42.2872	-83.72362	202	9.76	264.8625	0.51	0.18	-0.08	1.12	351278333.2	"ID1800291900381086308"
42.2872	-83.72365	202	9.92	270.25	0.47	0.59	-0.04	3.55	351278333.5	"ID1800291900381086308"
42.2872	-83.72368	202	10	265.85	0.46	0.22	0	1.37	351278333.7	"ID1800291900381086308"
42.28719	-83.72369	202	10.06	264.875	0.47	0.07	-0.02	0.49	351278333.8	"ID1800291900381086308"
42.28719	-83.7237	202	10.12	264.55	0.47	0.07	-0.02	0.49	351278333.9	"ID1800291900381086308"
42.28719	-83.72371	202	10.16	267	0.49	0.26	-0.1	1.57	351278334	"ID1800291900381086308"
42.28719	-83.72374	202	10.38	266.275	0.88	0.16	0	0.99	351278334.2	"ID1800291900381086308"
42.28719	-83.72375	202	10.48	266.2875	0.88	0.16	0	0.99	351278334.3	"ID1800291900381086308"
42.28719	-83.72376	202.1	10.32	267.8375	0.15	0.3	-0.04	1.76	351278334.4	"ID1800291900381086308"
42.28719	-83.72378	202.1	10.34	268.1875	0.15	0.3	-0.04	1.76	351278334.5	"ID1800291900381086308"
42.28719	-83.72379	202	10.54	269.275	0.75	0.44	0	2.44	351278334.6	"ID1800291900381086308"
42.28719	-83.7238	202	10.64	269.8	0.75	0.44	0	2.44	351278334.7	"ID1800291900381086308"
42.28719	-83.72382	201.9	10.66	269.4625	0.59	0.42	0	2.34	351278334.8	"ID1800291900381086308"
42.28719	-83.72383	201.9	10.72	269.825	0.59	0.42	0	2.34	351278334.9	"ID1800291900381086308"
42.28719	-83.72384	201.9	10.76	267.2125	0.53	0.13	0	0.77	351278335	"ID1800291900381086308"
42.28719	-83.72385	201.9	10.82	266.9375	0.53	0.13	0	0.77	351278335.1	"ID1800291900381086308"
42.28719	-83.72387	201.9	10.96	267.8875	0.84	0.16	-0.08	0.97	351278335.2	"ID1800291900381086308"
42.28719	-83.72388	201.9	11.06	267.875	0.84	0.16	-0.08	0.97	351278335.3	"ID1800291900381086308"
42.28719	-83.72389	201.8	10.98	268.9875	0.34	0.26	-0.06	1.47	351278335.4	"ID1800291900381086308"
42.28719	-83.72391	201.8	11.02	269.225	0.34	0.26	-0.06	1.47	351278335.5	"ID1800291900381086308"
42.28719	-83.72392	201.8	11.1	268.525	0.53	0.18	-0.02	1.04	351278335.6	"ID1800291900381086308"
42.28719	-83.72394	201.8	11.18	268.5625	0.53	0.18	-0.02	1.04	351278335.7	"ID1800291900381086308"
42.28719	-83.72395	201.9	11.18	267.0625	0.42	-0.01	-0.04	0.04	351278335.8	"ID1800291900381086308"
42.28719	-83.72396	201.9	11.24	266.7625	0.42	-0.01	-0.04	0.04	351278335.9	"ID1800291900381086308"
42.28719	-83.72398	201.9	10.92	269.075	-0.73	0.2	-0.14	1.12	351278336	"ID1800291900381086308"
42.28719	-83.72399	201.9	10.84	269.3375	-0.73	0.2	-0.14	1.12	351278336.1	"ID1800291900381086308"
42.28719	-83.724	202	10.84	269.825	-0.53	0.26	-0.04	1.47	351278336.2	"ID1800291900381086308"
42.28719	-83.72401	202	10.78	270.15	-0.53	0.26	-0.04	1.47	351278336.3	"ID1800291900381086308"
42.28719	-83.72403	202	11.08	264.3375	0.57	-0.38	-0.02	-1.86	351278336.4	"ID1800291900381086308"
42.28719	-83.72404	202	11.14	263.3375	0.57	-0.38	-0.02	-1.86	351278336.5	"ID1800291900381086308"
42.28718	-83.72405	202.1	11.04	264.2125	0.05	-0.4	-0.3	-1.95	351278336.6	"ID1800291900381086308"
42.28718	-83.72407	202.1	11.04	263.575	0.05	-0.4	-0.3	-1.95	351278336.7	"ID1800291900381086308"
42.28718	-83.72408	202	11.56	265.6625	1.7	-0.2	-0.32	-0.99	351278336.8	"ID1800291900381086308"
42.28718	-83.7241	202	11.74	265.5875	1.7	-0.2	-0.32	-0.99	351278336.9	"ID1800291900381086308"
42.28718	-83.72411	202	11.94	265.5125	1.7	-0.2	-0.32	-0.99	351278337	"ID1800291900381086308"
