"Latitude"	"Longitude"	"Elevation"	"Speed"	"Heading"	"Ax"	"Ay"	"Az"	"Yawrate"	"GentimeSec"	"ID"
42.28548	-83.7317	210.5	8.98	122.1625	-0.26	-0.67	-0.64	-4.1	351278426.1	"ID180029190038108-18939"
42.28548	-83.7317	210.4	9.14	121.3125	0.3	-0.69	-0.5	-4.21	351278426.2	"ID180029190038108-18939"
42.28548	-83.73169	210.4	9.18	120.9	0.3	-0.69	-0.5	-4.21	351278426.3	"ID180029190038108-18939"
42.28547	-83.73168	210.3	9.2	119.0875	0.28	-0.81	-0.52	-4.99	351278426.4	"ID180029190038108-18939"
42.28547	-83.73167	210.3	9.22	118.3625	0.28	-0.81	-0.52	-4.99	351278426.5	"ID180029190038108-18939"
42.28547	-83.73166	210.3	9.26	119.625	0.26	-0.69	-0.58	-4.15	351278426.6	"ID180029190038108-18939"
42.28546	-83.73165	210.3	9.28	119.2875	0.26	-0.69	-0.58	-4.15	351278426.7	"ID180029190038108-18939"
42.28546	-83.73164	210.3	9.32	120.1625	0.3	-0.55	-0.5	-3.3	351278426.8	"ID180029190038108-18939"
42.28545	-83.73163	210.3	9.36	120.0875	0.3	-0.55	-0.5	-3.3	351278426.9	"ID180029190038108-18939"
42.28545	-83.73162	210.3	9.4	120	0.3	-0.55	-0.5	-3.3	351278427	"ID180029190038108-18939"
42.28544	-83.73161	210.3	9.24	120.9875	-0.13	-0.4	-0.42	-2.41	351278427.1	"ID180029190038108-18939"
42.28544	-83.7316	210.2	9.32	121.3625	0.2	-0.3	-0.36	-1.74	351278427.2	"ID180029190038108-18939"
42.28543	-83.73159	210.2	9.36	121.5375	0.2	-0.3	-0.36	-1.74	351278427.3	"ID180029190038108-18939"
42.28543	-83.73158	210.2	9.36	120.3875	0.15	-0.34	-0.3	-1.99	351278427.4	"ID180029190038108-18939"
42.28543	-83.73158	210.2	9.36	120.2875	0.15	-0.34	-0.3	-1.99	351278427.5	"ID180029190038108-18939"
42.28542	-83.73156	210.1	9.3	118.1625	-0.13	-0.51	-0.32	-3.03	351278427.6	"ID180029190038108-18939"
42.28542	-83.73155	210.1	9.28	117.6125	-0.13	-0.51	-0.32	-3.03	351278427.7	"ID180029190038108-18939"
42.28542	-83.73154	210.1	9.3	116.6	-0.07	-0.61	-0.4	-3.65	351278427.8	"ID180029190038108-18939"
42.28541	-83.73153	210.1	9.3	115.925	-0.07	-0.61	-0.4	-3.65	351278427.9	"ID180029190038108-18939"
42.28541	-83.73152	210	9.24	117.1875	-0.24	-0.5	-0.46	-2.96	351278428	"ID180029190038108-18939"
42.2854	-83.73151	210	9.2	116.9	-0.24	-0.5	-0.46	-2.96	351278428.1	"ID180029190038108-18939"
42.2854	-83.73151	209.9	9.02	118.0375	-0.77	-0.34	-0.4	-2.1	351278428.2	"ID180029190038108-18939"
42.2854	-83.73149	209.9	8.94	118.05	-0.77	-0.34	-0.4	-2.1	351278428.3	"ID180029190038108-18939"
42.28539	-83.73148	209.9	8.88	118.7125	-0.75	-0.22	-0.32	-1.38	351278428.4	"ID180029190038108-18939"
42.28539	-83.73147	209.9	8.84	115.9375	-0.4	-0.44	-0.26	-2.76	351278428.6	"ID180029190038108-18939"
42.28538	-83.73145	209.9	8.8	115.425	-0.4	-0.44	-0.26	-2.76	351278428.7	"ID180029190038108-18939"
42.28538	-83.73145	209.8	8.68	113.7875	-0.65	-0.59	-0.38	-3.75	351278428.8	"ID180029190038108-18939"
42.28538	-83.73144	209.8	8.6	113	-0.65	-0.59	-0.38	-3.75	351278428.9	"ID180029190038108-18939"
42.28537	-83.73143	209.7	8.44	117.475	-0.98	-0.2	-0.48	-1.26	351278429	"ID180029190038108-18939"
42.28537	-83.73142	209.7	8.34	117.8125	-0.98	-0.2	-0.48	-1.26	351278429.1	"ID180029190038108-18939"
42.28537	-83.73141	209.7	8.14	117.925	-1.39	-0.13	-0.26	-0.71	351278429.2	"ID180029190038108-18939"
42.28536	-83.7314	209.7	7.98	118.225	-1.39	-0.13	-0.26	-0.71	351278429.3	"ID180029190038108-18939"
42.28536	-83.73139	209.7	7.92	116.6125	-1.19	-0.2	-0.2	-1.29	351278429.4	"ID180029190038108-18939"
42.28535	-83.73138	209.7	7.78	116.5125	-1.19	-0.2	-0.2	-1.29	351278429.5	"ID180029190038108-18939"
42.28535	-83.73138	209.6	7.92	114.1875	-0.46	-0.36	-0.26	-2.55	351278429.6	"ID180029190038108-18939"
42.28535	-83.73137	209.6	7.86	113.5875	-0.46	-0.36	-0.26	-2.55	351278429.7	"ID180029190038108-18939"
42.28535	-83.73136	209.6	7.76	110	-0.65	-0.67	-0.36	-4.78	351278429.8	"ID180029190038108-18939"
42.28535	-83.73135	209.6	7.7	108.7125	-0.65	-0.67	-0.36	-4.78	351278429.9	"ID180029190038108-18939"
42.28534	-83.73134	209.5	7.66	111.4375	-0.55	-0.5	-0.56	-3.6	351278430	"ID180029190038108-18939"
42.28534	-83.73133	209.5	7.6	110.975	-0.55	-0.5	-0.56	-3.6	351278430.1	"ID180029190038108-18939"
42.28534	-83.73132	209.5	7.64	117.1375	-0.32	0.01	-0.46	0.13	351278430.2	"ID180029190038108-18939"
42.28533	-83.73132	209.5	7.6	118.1125	-0.32	0.01	-0.46	0.13	351278430.3	"ID180029190038108-18939"
42.28533	-83.73131	209.4	7.38	121.625	-0.9	0.38	-0.14	3.02	351278430.4	"ID180029190038108-18939"
42.28532	-83.73129	209.4	7.28	115.15	-0.67	-0.11	0	-0.75	351278430.6	"ID180029190038108-18939"
42.28532	-83.73129	209.4	7.2	114.6875	-0.67	-0.11	0	-0.75	351278430.7	"ID180029190038108-18939"
42.28532	-83.73128	209.4	7.08	107.9375	-0.92	-0.65	-0.2	-5	351278430.8	"ID180029190038108-18939"
42.28532	-83.73127	209.4	6.96	106.0625	-0.92	-0.65	-0.2	-5	351278430.9	"ID180029190038108-18939"
42.28532	-83.73126	209.4	6.94	105.025	-0.75	-0.81	-0.58	-6.5	351278431	"ID180029190038108-18939"
42.28531	-83.73125	209.3	7.08	105.8125	0.15	-0.71	-0.72	-5.58	351278431.2	"ID180029190038108-18939"
42.28531	-83.73124	209.3	7.1	104.9	0.15	-0.71	-0.72	-5.58	351278431.3	"ID180029190038108-18939"
42.28531	-83.73123	209.3	6.8	108.1125	-0.86	-0.46	-0.62	-3.66	351278431.4	"ID180029190038108-18939"
42.28531	-83.73122	209.3	6.7	108.075	-0.86	-0.46	-0.62	-3.66	351278431.5	"ID180029190038108-18939"
42.28531	-83.73122	209.3	6.76	112.3375	-0.44	-0.09	-0.46	-0.66	351278431.6	"ID180029190038108-18939"
42.2853	-83.73121	209.3	6.72	113.225	-0.44	-0.09	-0.46	-0.66	351278431.7	"ID180029190038108-18939"
42.2853	-83.7312	209.3	6.64	116.225	-0.55	0.22	-0.2	1.97	351278431.8	"ID180029190038108-18939"
42.2853	-83.73119	209.3	6.58	117.625	-0.55	0.22	-0.2	1.97	351278431.9	"ID180029190038108-18939"
42.28529	-83.73119	209.3	6.52	119.025	-0.55	0.22	-0.2	1.97	351278432	"ID180029190038108-18939"
42.28529	-83.73118	209.3	6.54	109.8125	-0.4	-0.18	0	-1.39	351278432.1	"ID180029190038108-18939"
42.28529	-83.73117	209.3	6.28	104.45	-1.1	-0.53	-0.26	-4.72	351278432.2	"ID180029190038108-18939"
42.28529	-83.73116	209.3	6.16	102.8875	-1.1	-0.53	-0.26	-4.72	351278432.3	"ID180029190038108-18939"
42.28529	-83.73116	209.3	6.28	105.3625	-0.46	-0.46	-0.56	-3.93	351278432.4	"ID180029190038108-18939"
42.28529	-83.73115	209.3	6.22	104.6125	-0.46	-0.46	-0.56	-3.93	351278432.5	"ID180029190038108-18939"
42.28529	-83.73114	209.3	6.08	101.3375	-0.81	-0.65	-0.48	-5.92	351278432.6	"ID180029190038108-18939"
42.28529	-83.73113	209.3	5.98	100	-0.81	-0.65	-0.48	-5.92	351278432.7	"ID180029190038108-18939"
42.28529	-83.73113	209.2	5.9	103.5625	-0.88	-0.44	-0.66	-4.11	351278432.8	"ID180029190038108-18939"
42.28528	-83.73112	209.2	5.8	103.2375	-0.88	-0.44	-0.66	-4.11	351278432.9	"ID180029190038108-18939"
42.28528	-83.73112	209.1	5.9	105.6125	-0.32	-0.26	-0.5	-2.4	351278433	"ID180029190038108-18939"
42.28528	-83.73111	209.1	5.86	105.8625	-0.32	-0.26	-0.5	-2.4	351278433.1	"ID180029190038108-18939"
42.28528	-83.7311	209.1	5.82	100.325	-0.36	-0.53	-0.34	-5.05	351278433.2	"ID180029190038108-18939"
42.28528	-83.73109	209.1	5.78	99.325	-0.36	-0.53	-0.34	-5.05	351278433.3	"ID180029190038108-18939"
42.28528	-83.73109	209.1	5.76	101.7125	-0.3	-0.4	-0.58	-3.78	351278433.4	"ID180029190038108-18939"
42.28528	-83.73108	209.1	5.74	101.4	-0.3	-0.4	-0.58	-3.78	351278433.5	"ID180029190038108-18939"
42.28528	-83.73107	209.1	5.5	90.3875	-0.94	-0.98	-0.48	-9.93	351278433.6	"ID180029190038108-18939"
42.28528	-83.73107	209.1	5.4	87.7	-0.94	-0.98	-0.48	-9.93	351278433.7	"ID180029190038108-18939"
42.28528	-83.73106	209.1	5.18	81.8875	-1.43	-1.33	-1	-14.2	351278433.8	"ID180029190038108-18939"
42.28528	-83.73106	209.1	5.02	78.3875	-1.43	-1.33	-1	-14.2	351278433.9	"ID180029190038108-18939"
42.28528	-83.73105	209.1	5.1	89.275	-0.75	-0.81	-1.38	-8.77	351278434	"ID180029190038108-18939"
42.28528	-83.73104	209.1	5.02	88.7625	-0.75	-0.81	-1.38	-8.77	351278434.1	"ID180029190038108-18939"
42.28528	-83.73103	209	4.76	88.7	-1.37	-0.69	-0.9	-7.94	351278434.2	"ID180029190038108-18939"
42.28528	-83.73103	209	4.6	88.2625	-1.37	-0.69	-0.9	-7.94	351278434.3	"ID180029190038108-18939"
42.28528	-83.73103	209	4.46	97.7875	-1.45	-0.15	-0.84	-1.55	351278434.4	"ID180029190038108-18939"
42.28528	-83.73102	209	4.3	99.5125	-1.45	-0.15	-0.84	-1.55	351278434.5	"ID180029190038108-18939"
42.28527	-83.73102	209	4.14	114.8625	-1.54	0.69	-0.28	9.17	351278434.6	"ID180029190038108-18939"
42.28527	-83.73101	209	3.98	119.6625	-1.54	0.69	-0.28	9.17	351278434.7	"ID180029190038108-18939"
42.28527	-83.73101	209	3.98	103.1	-1.08	0.15	0	2.31	351278434.8	"ID180029190038108-18939"
42.28527	-83.731	209	3.86	103.4375	-1.08	0.15	0	2.31	351278434.9	"ID180029190038108-18939"
42.28527	-83.731	209	3.7	91.6375	-1.31	-0.32	0	-4.64	351278435	"ID180029190038108-18939"
42.28527	-83.731	209	3.56	89.3375	-1.31	-0.32	0	-4.64	351278435.1	"ID180029190038108-18939"
42.28527	-83.73099	208.9	3.28	95.5125	-1.81	-0.17	-0.56	-2.35	351278435.2	"ID180029190038108-18939"
42.28527	-83.73099	208.9	3.08	94.95	-1.81	-0.17	-0.56	-2.35	351278435.3	"ID180029190038108-18939"
42.28527	-83.73099	208.9	2.9	104.6375	-1.87	0.16	-0.34	3.18	351278435.4	"ID180029190038108-18939"
42.28527	-83.73098	208.9	2.7	106.3	-1.87	0.16	-0.34	3.18	351278435.5	"ID180029190038108-18939"
42.28527	-83.73098	208.9	2.68	93.5625	-1.41	-0.18	0	-3.29	351278435.6	"ID180029190038108-18939"
42.28527	-83.73097	208.9	2.52	92.1375	-1.41	-0.18	0	-3.29	351278435.7	"ID180029190038108-18939"
42.28527	-83.73097	208.8	2.28	84.2625	-1.8	-0.4	-0.44	-8.65	351278435.8	"ID180029190038108-18939"
42.28527	-83.73097	208.8	2.08	81.3625	-1.8	-0.4	-0.44	-8.65	351278435.9	"ID180029190038108-18939"
42.28527	-83.73096	208.8	2.08	107.125	-1.27	0.18	-0.9	5.17	351278436	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.94	110.375	-1.27	0.18	-0.9	5.17	351278436.1	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.86	105.9	-1.15	0.15	0	4.63	351278436.2	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.74	107.6125	-1.15	0.15	0	4.63	351278436.3	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.48	80.25	-1.25	-0.26	0	-8.37	351278436.5	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.46	90.1	-0.92	-0.15	-0.86	-4.65	351278436.6	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.36	89.15	-0.92	-0.15	-0.86	-4.65	351278436.7	"ID180029190038108-18939"
42.28527	-83.73096	208.8	1.2	133.6875	-1.19	0.47	-0.54	21.27	351278436.8	"ID180029190038108-18939"
42.28527	-83.73095	208.8	1.06	142.6625	-1.19	0.47	-0.54	21.27	351278436.9	"ID180029190038108-18939"
42.28527	-83.73095	208.8	0.94	151.65	-1.19	0.47	-0.54	21.27	351278437	"ID180029190038108-18939"
42.28527	-83.73095	208.8	1.06	165.4625	-0.63	0.69	0	33.33	351278437.1	"ID180029190038108-18939"
42.28527	-83.73095	208.8	1.04	50.825	-0.57	-0.59	0	-29.79	351278437.2	"ID180029190038108-18939"
42.28527	-83.73095	208.8	0.96	34.1375	-0.57	-0.59	0	-29.79	351278437.3	"ID180029190038108-18939"
42.28527	-83.73095	208.8	0.82	52.4625	-0.86	-0.5	-2	-29.25	351278437.4	"ID180029190038108-18939"
42.28527	-83.73095	208.8	0.74	42.65	-0.86	-0.5	-2	-29.25	351278437.5	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.74	86.45	-0.61	-0.13	-2	-7.84	351278437.6	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.66	87.925	-0.61	-0.13	-2	-7.84	351278437.7	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.64	21.9875	-0.53	-0.55	-0.82	-43.96	351278437.8	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.58	8.7375	-0.53	-0.55	-0.82	-43.96	351278437.9	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.46	8.7375	-0.81	-0.15	-2	-12.83	351278438	"ID180029190038108-18939"
42.28527	-83.73094	208.8	0.36	8.7375	-0.81	-0.15	-2	-12.83	351278438.1	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.34	8.7375	-0.67	-0.42	-1.26	-55.33	351278438.2	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.26	8.7375	-0.67	-0.42	-1.26	-55.33	351278438.3	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.14	8.7375	-0.65	-0.26	-2	-47.03	351278438.5	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.16	8.7375	-0.44	-0.17	-2	-39.97	351278438.6	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.1	8.7375	-0.44	-0.17	-2	-39.97	351278438.7	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0.04	8.7375	-0.51	-0.07	-2	-33.98	351278438.8	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0	8.7375	-0.51	-0.07	-2	-33.98	351278438.9	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0	8.7375	-0.44	-0.03	-2	-28.88	351278439	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0	8.7375	-0.44	-0.03	-2	-28.88	351278439.1	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0	8.7375	-0.11	-0.01	-2	-24.55	351278439.2	"ID180029190038108-18939"
42.28527	-83.73094	208.7	0	8.7375	-0.11	-0.01	-2	-24.55	351278439.3	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.02	8.7375	0.05	-0.03	-2	-20.86	351278439.4	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.02	8.7375	0.05	-0.03	-2	-20.86	351278439.5	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0	8.7375	-0.03	-0.01	-1.96	-17.73	351278439.6	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0	8.7375	-0.03	-0.01	-1.96	-17.73	351278439.7	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.02	8.7375	0.03	-0.01	-1.68	-15.07	351278439.8	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.02	8.7375	0.03	-0.01	-1.68	-15.07	351278439.9	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.02	8.7375	0.05	-0.03	-1.44	-12.81	351278440	"ID180029190038108-18939"
42.28527	-83.73094	208.6	0.04	8.7375	0.05	-0.03	-1.44	-12.81	351278440.1	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.15	-0.01	-1.26	-10.89	351278440.2	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.15	-0.01	-1.26	-10.89	351278440.3	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	0.01	-0.01	-1.08	-9.25	351278440.5	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.01	-0.01	-0.94	-7.87	351278440.6	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.01	-0.01	-0.94	-7.87	351278440.7	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.03	-0.01	-0.82	-6.68	351278440.8	"ID180029190038108-18939"
42.28527	-83.73094	208.5	0	8.7375	-0.03	-0.01	-0.82	-6.68	351278440.9	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0	8.7375	-0.03	-0.01	-0.72	-5.68	351278441	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0	8.7375	-0.03	-0.01	-0.72	-5.68	351278441.1	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0	8.7375	0.03	-0.01	-0.64	-4.83	351278441.2	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0.02	8.7375	0.03	-0.01	-0.64	-4.83	351278441.3	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0	8.7375	-0.05	-0.01	-0.56	-4.1	351278441.4	"ID180029190038108-18939"
42.28527	-83.73094	208.4	0	8.7375	-0.05	-0.01	-0.56	-4.1	351278441.5	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0	8.7375	0.01	-0.01	-0.5	-3.49	351278441.6	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0	8.7375	0.01	-0.01	-0.5	-3.49	351278441.7	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0	8.7375	0.01	-0.01	-0.44	-2.96	351278441.8	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0	8.7375	0.01	-0.01	-0.44	-2.96	351278441.9	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0	8.7375	0.01	-0.01	-0.44	-2.96	351278442	"ID180029190038108-18939"
42.28527	-83.73094	208.3	0.04	8.7375	0.07	-0.01	-0.4	-2.52	351278442.1	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.07	-0.01	-0.36	-2.14	351278442.2	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.07	-0.01	-0.36	-2.14	351278442.3	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.01	-0.01	-0.32	-1.82	351278442.4	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.01	-0.01	-0.32	-1.82	351278442.5	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.03	-0.01	-0.3	-1.54	351278442.6	"ID180029190038108-18939"
42.28527	-83.73094	208.2	0	8.7375	-0.03	-0.01	-0.3	-1.54	351278442.7	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0.02	8.7375	0.05	-0.01	-0.28	-1.31	351278442.8	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0.02	8.7375	0.05	-0.01	-0.28	-1.31	351278442.9	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0.04	8.7375	0.05	-0.01	-0.26	-1.11	351278443	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0.04	8.7375	0.05	-0.01	-0.26	-1.11	351278443.1	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0	8.7375	-0.07	-0.01	-0.24	-0.95	351278443.2	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0	8.7375	-0.07	-0.01	-0.24	-0.95	351278443.3	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0	8.7375	-0.09	-0.01	-0.22	-0.8	351278443.4	"ID180029190038108-18939"
42.28527	-83.73094	208.1	0	8.7375	-0.09	-0.01	-0.22	-0.8	351278443.5	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.01	-0.01	-0.22	-0.68	351278443.6	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.01	-0.01	-0.22	-0.68	351278443.7	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.03	-0.01	-0.2	-0.58	351278443.8	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.03	-0.01	-0.2	-0.58	351278443.9	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.03	-0.01	-0.2	-0.49	351278444	"ID180029190038108-18939"
42.28527	-83.73094	208	0	8.7375	-0.03	-0.01	-0.2	-0.49	351278444.1	"ID180029190038108-18939"
42.28527	-83.73094	208	0.02	8.7375	0.05	-0.01	-0.18	-0.42	351278444.2	"ID180029190038108-18939"
42.28527	-83.73094	208	0.02	8.7375	0.05	-0.01	-0.18	-0.42	351278444.3	"ID180029190038108-18939"
42.28527	-83.73094	207.9	0	8.7375	-0.09	-0.01	-0.18	-0.35	351278444.5	"ID180029190038108-18939"
42.28527	-83.73094	207.9	0	8.7375	0.01	-0.01	-0.18	-0.3	351278444.6	"ID180029190038108-18939"
42.28527	-83.73094	207.9	0	8.7375	0.01	-0.01	-0.18	-0.3	351278444.7	"ID180029190038108-18939"
42.28527	-83.73094	207.9	0.02	8.7375	0.03	-0.01	-0.16	-0.25	351278444.8	"ID180029190038108-18939"
42.28527	-83.73094	207.9	0.02	8.7375	0.03	-0.01	-0.16	-0.25	351278444.9	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.02	8.7375	0.01	-0.01	-0.18	-0.22	351278445	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.02	8.7375	0.01	-0.01	-0.18	-0.22	351278445.1	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.02	8.7375	0.01	-0.01	-0.16	-0.18	351278445.2	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.02	8.7375	0.01	-0.01	-0.16	-0.18	351278445.3	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0	8.7375	-0.11	-0.01	-0.16	-0.15	351278445.4	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0	8.7375	-0.11	-0.01	-0.16	-0.15	351278445.6	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.06	8.7375	0.15	-0.01	-0.16	-0.13	351278445.7	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.06	8.7375	0.11	-0.01	-0.16	-0.11	351278445.8	"ID180029190038108-18939"
42.28527	-83.73094	207.8	0.08	8.7375	0.11	-0.01	-0.16	-0.11	351278445.9	"ID180029190038108-18939"
42.28527	-83.73094	207.7	0.12	8.7375	0.2	-0.01	-0.16	-0.09	351278446	"ID180029190038108-18939"
42.28527	-83.73094	207.7	0.14	8.7375	0.2	-0.01	-0.16	-0.09	351278446.1	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.16	8.7375	0.18	-0.01	-0.14	-0.08	351278446.2	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.18	8.7375	0.18	-0.01	-0.14	-0.08	351278446.3	"ID180029190038108-18939"
42.28527	-83.73094	207.7	0.32	8.7375	0.4	-0.01	-0.14	-0.07	351278446.5	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.34	8.7375	0.4	-0.01	-0.14	-0.06	351278446.6	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.4	8.7375	0.4	-0.01	-0.14	-0.06	351278446.7	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.48	8.7375	0.57	-0.01	-0.14	-0.05	351278446.8	"ID180029190038108-18939"
42.28528	-83.73094	207.7	0.62	8.7375	0.57	-0.01	-0.14	-0.05	351278447	"ID180029190038108-18939"
42.28527	-83.73094	207.7	0.72	8.7375	0.67	-0.01	-0.14	-0.04	351278447.1	"ID180029190038108-18939"
42.28527	-83.73094	207.7	0.9	83.9	1.06	-0.01	-0.14	-0.03	351278447.2	"ID180029190038108-18939"
42.28527	-83.73094	207.7	1.02	83.9	1.06	-0.01	-0.14	-0.03	351278447.3	"ID180029190038108-18939"
42.28526	-83.73094	207.7	1.1	189.5	1	2.03	-0.14	118.15	351278447.4	"ID180029190038108-18939"
42.28526	-83.73094	207.7	1.2	212.6875	1	2.03	-0.14	118.15	351278447.5	"ID180029190038108-18939"
42.28527	-83.73093	207.7	1.5	89.5125	1.21	1.12	0	52.43	351278447.7	"ID180029190038108-18939"
42.28527	-83.73093	207.7	1.5	25.9875	0.86	0.03	0	1.75	351278447.8	"ID180029190038108-18939"
42.28527	-83.73093	207.7	1.6	6.725	0.86	0.03	0	1.75	351278447.9	"ID180029190038108-18939"
42.28527	-83.73093	207.6	1.88	76.6625	1.52	0.75	0	25.51	351278448	"ID180029190038108-18939"
42.28527	-83.73093	207.6	2.06	76.0375	1.52	0.75	0	25.51	351278448.1	"ID180029190038108-18939"
42.28527	-83.73092	207.6	2.08	92.2125	1.17	1.04	0	30.61	351278448.2	"ID180029190038108-18939"
42.28527	-83.73092	207.6	2.22	95.25	1.17	1.04	0	30.61	351278448.3	"ID180029190038108-18939"
42.28527	-83.73091	207.6	2.34	91.35	1.25	1	0	26.4	351278448.4	"ID180029190038108-18939"
42.28527	-83.73091	207.6	2.48	93.0125	1.25	1	0	26.4	351278448.5	"ID180029190038108-18939"
42.28527	-83.73091	207.6	2.56	72.8625	1.13	0.49	0	12.11	351278448.6	"ID180029190038108-18939"
42.28527	-83.7309	207.6	2.68	69.8125	1.13	0.49	0	12.11	351278448.7	"ID180029190038108-18939"
42.28527	-83.7309	207.6	2.96	70.15	1.7	0.36	0	7.81	351278448.8	"ID180029190038108-18939"
42.28527	-83.7309	207.6	3.16	67.7	1.7	0.36	0	7.81	351278448.9	"ID180029190038108-18939"
42.28527	-83.7309	207.5	2.96	79.6875	0.61	0.57	0	11.5	351278449	"ID180029190038108-18939"
42.28527	-83.73089	207.5	3.02	80.2875	0.61	0.57	0	11.5	351278449.1	"ID180029190038108-18939"
42.28527	-83.73089	207.5	3.26	100.7875	1.17	1.21	0	22.3	351278449.2	"ID180029190038108-18939"
42.28527	-83.73088	207.5	3.4	105.7875	1.17	1.21	0	22.3	351278449.3	"ID180029190038108-18939"
42.28527	-83.73088	207.5	3.4	97.6125	0.84	1.06	0	18.56	351278449.4	"ID180029190038108-18939"
42.28527	-83.73087	207.5	3.5	99.9625	0.84	1.06	0	18.56	351278449.5	"ID180029190038108-18939"
42.28527	-83.73087	207.5	3.68	78.4125	1.21	0.32	0	5.23	351278449.6	"ID180029190038108-18939"
42.28527	-83.73087	207.5	3.82	75.6375	1.21	0.32	0	5.23	351278449.7	"ID180029190038108-18939"
42.28527	-83.73086	207.5	3.86	78.2125	1.02	0.22	0	3.51	351278449.8	"ID180029190038108-18939"
42.28527	-83.73086	207.5	3.98	76.4625	1.02	0.22	0	3.51	351278449.9	"ID180029190038108-18939"
42.28527	-83.73085	207.6	4.08	84.8125	1.08	0.42	0	6.34	351278450	"ID180029190038108-18939"
42.28527	-83.73084	207.6	4.22	85.2	1.08	0.42	0	6.34	351278450.1	"ID180029190038108-18939"
